#! FIELDS phi file.free
#! SET min_phi -3.14159
#! SET max_phi 3.14159
#! SET nbins_phi 75
#! SET periodic_phi true
   -3.141593     12.437222
   -3.057817      9.236096
   -2.974041      6.537253
   -2.890265      4.274593
   -2.806489      2.502220
   -2.722714      1.331868
   -2.638938      0.825948
   -2.555162      0.684254
   -2.471386      0.878700
   -2.387610      1.223121
   -2.303835      1.592945
   -2.220059      2.101938
   -2.136283      2.375892
   -2.052507      2.656446
   -1.968731      2.752663
   -1.884956      2.934603
   -1.801180      3.428489
   -1.717404      3.278688
   -1.633628      2.211055
   -1.549852      1.015739
   -1.466077      0.208441
   -1.382301     -0.000000
   -1.298525      0.246143
   -1.214749      0.679901
   -1.130973      1.919249
   -1.047198      3.990646
   -0.963422      6.205294
   -0.879646      8.993052
   -0.795870     12.693588
   -0.712094     16.107585
   -0.628319     19.071635
   -0.544543     22.033265
   -0.460767     25.356579
   -0.376991     29.154334
   -0.293215     33.005241
   -0.209440     34.242412
   -0.125664     35.055787
   -0.041888     36.175695
    0.041888     35.947143
    0.125664     34.652744
    0.209440     31.986190
    0.293215     29.109000
    0.376991     26.518483
    0.460767     23.238704
    0.544543     19.494628
    0.628319     14.775803
    0.712094     10.880269
    0.795870      8.451566
    0.879646      6.992737
    0.963422      6.054794
    1.047198      5.778382
    1.130973      6.324207
    1.214749      7.714373
    1.298525     10.198846
    1.382301     13.457255
    1.466077     16.816519
    1.549852     20.995421
    1.633628     26.415051
    1.717404     31.404162
    1.801180     36.419786
    1.884956     41.791413
    1.968731     45.841694
    2.052507     46.857598
    2.136283     46.911393
    2.220059     46.912374
    2.303835     46.912379
    2.387610     46.910751
    2.471386     46.786224
    2.555162     44.520761
    2.638938     39.349548
    2.722714     35.335455
    2.806489     31.646602
    2.890265     26.244641
    2.974041     21.116285
    3.057817     16.453018
